"tenant_id","ip_id","inventory_id","last_modification","observaciones","product_id","stock"
"plazavea","inventory_45728#product_35325","inventory_45728","2024-12-02T08:52:32.405997","Producto agregado al inventario Sutton LLC.","product_35325","1016"
"plazavea","inventory_45728#product_5802","inventory_45728","2024-12-02T08:52:49.960981","Producto agregado al inventario Sutton LLC.","product_5802","86"
"plazavea","inventory_45728#product_88752","inventory_45728","2024-12-02T08:53:26.631022","Producto agregado al inventario Sutton LLC.","product_88752","2708"
"plazavea","inventory_45747#product_17961","inventory_45747","2024-12-02T08:53:09.688882","Producto agregado al inventario Watts-Murray.","product_17961","58"
"plazavea","inventory_45805#product_11070","inventory_45805","2024-12-02T08:53:25.511301","Producto agregado al inventario Carroll-Becker.","product_11070","4190"
"plazavea","inventory_45813#product_58036","inventory_45813","2024-12-02T08:53:35.191561","Producto agregado al inventario Martin-Brown.","product_58036","4663"
"plazavea","inventory_45813#product_7409","inventory_45813","2024-12-02T08:53:54.168224","Producto agregado al inventario Martin-Brown.","product_7409","1636"
"plazavea","inventory_45816#product_70793","inventory_45816","2024-12-02T08:52:59.693296","Producto agregado al inventario Rodriguez Inc.","product_70793","2343"
"plazavea","inventory_45816#product_73651","inventory_45816","2024-12-02T08:53:29.222633","Producto agregado al inventario Rodriguez Inc.","product_73651","2363"
"plazavea","inventory_45856#product_81427","inventory_45856","2024-12-02T08:53:34.937409","""Producto agregado al inventario Williamson, Richards and Avila.""","product_81427","5305"
"plazavea","inventory_4591#product_6498","inventory_4591","2024-12-02T08:53:44.253324","""Producto agregado al inventario Simmons, Montes and Ballard.""","product_6498","1254"
"plazavea","inventory_4591#product_93416","inventory_4591","2024-12-02T08:53:40.158608","""Producto agregado al inventario Simmons, Montes and Ballard.""","product_93416","1557"
"plazavea","inventory_4592#product_91770","inventory_4592","2024-12-02T08:52:51.178329","""Producto agregado al inventario Gutierrez, Rowland and Wright.""","product_91770","687"
"plazavea","inventory_45944#product_76054","inventory_45944","2024-12-02T08:52:48.234646","Producto agregado al inventario Blevins Group.","product_76054","1492"
"plazavea","inventory_45985#product_2612","inventory_45985","2024-12-02T08:52:51.228638","""Producto agregado al inventario Berger, Miller and Cross.""","product_2612","6751"
"plazavea","inventory_45985#product_84479","inventory_45985","2024-12-02T08:53:14.298725","""Producto agregado al inventario Berger, Miller and Cross.""","product_84479","3661"
"plazavea","inventory_45997#product_69839","inventory_45997","2024-12-02T08:52:39.242596","""Producto agregado al inventario Buckley, Webb and Willis.""","product_69839","8523"
"plazavea","inventory_46037#product_72177","inventory_46037","2024-12-02T08:53:02.213775","Producto agregado al inventario Mathis-Bowers.","product_72177","717"
"plazavea","inventory_46037#product_75501","inventory_46037","2024-12-02T08:52:52.011513","Producto agregado al inventario Mathis-Bowers.","product_75501","140"
"plazavea","inventory_46051#product_64879","inventory_46051","2024-12-02T08:52:58.473853","""Producto agregado al inventario Love, Harrell and Murphy.""","product_64879","1453"
"plazavea","inventory_46059#product_81612","inventory_46059","2024-12-02T08:53:05.856059","Producto agregado al inventario Romero-Wells.","product_81612","762"
"plazavea","inventory_46087#product_13136","inventory_46087","2024-12-02T08:53:28.040612","Producto agregado al inventario Powell PLC.","product_13136","3130"
"plazavea","inventory_46087#product_96221","inventory_46087","2024-12-02T08:53:09.712795","Producto agregado al inventario Powell PLC.","product_96221","5367"
"plazavea","inventory_4610#product_92349","inventory_4610","2024-12-02T08:52:27.995731","Producto agregado al inventario Merritt-Hernandez.","product_92349","2796"
"plazavea","inventory_46110#product_34659","inventory_46110","2024-12-02T08:53:51.428716","Producto agregado al inventario Cook-Khan.","product_34659","2324"
"plazavea","inventory_46124#product_38939","inventory_46124","2024-12-02T08:52:42.738986","Producto agregado al inventario Newman Inc.","product_38939","119"
"plazavea","inventory_46129#product_47358","inventory_46129","2024-12-02T08:53:21.409802","Producto agregado al inventario Walsh-Burch.","product_47358","436"
"plazavea","inventory_46152#product_50012","inventory_46152","2024-12-02T08:53:24.511150","""Producto agregado al inventario Rich, Esparza and Gaines.""","product_50012","5786"
"plazavea","inventory_46205#product_7710","inventory_46205","2024-12-02T08:52:45.351515","Producto agregado al inventario Roberts-Pratt.","product_7710","9301"
"plazavea","inventory_46265#product_10973","inventory_46265","2024-12-02T08:52:35.804810","Producto agregado al inventario Miller-Cruz.","product_10973","1238"
"plazavea","inventory_46265#product_6354","inventory_46265","2024-12-02T08:52:48.909024","Producto agregado al inventario Miller-Cruz.","product_6354","3385"
"plazavea","inventory_46273#product_15213","inventory_46273","2024-12-02T08:52:36.871395","Producto agregado al inventario Murray Ltd.","product_15213","394"
"plazavea","inventory_46273#product_90900","inventory_46273","2024-12-02T08:53:10.232478","Producto agregado al inventario Murray Ltd.","product_90900","1329"
"plazavea","inventory_46273#product_93341","inventory_46273","2024-12-02T08:52:57.161530","Producto agregado al inventario Murray Ltd.","product_93341","518"
"plazavea","inventory_46274#product_66583","inventory_46274","2024-12-02T08:53:03.011270","""Producto agregado al inventario Short, Brown and Bridges.""","product_66583","898"
"plazavea","inventory_46274#product_91260","inventory_46274","2024-12-02T08:53:54.789323","""Producto agregado al inventario Short, Brown and Bridges.""","product_91260","2224"
"plazavea","inventory_46301#product_23336","inventory_46301","2024-12-02T08:53:21.653560","Producto agregado al inventario Valdez Group.","product_23336","948"
"plazavea","inventory_46335#product_52019","inventory_46335","2024-12-02T08:53:46.862904","""Producto agregado al inventario Manning, Rangel and Nielsen.""","product_52019","3239"
"plazavea","inventory_46354#product_21373","inventory_46354","2024-12-02T08:52:53.006400","""Producto agregado al inventario Montgomery, White and Thomas.""","product_21373","8"
"plazavea","inventory_46354#product_32974","inventory_46354","2024-12-02T08:53:26.403765","""Producto agregado al inventario Montgomery, White and Thomas.""","product_32974","3991"
"plazavea","inventory_46354#product_76070","inventory_46354","2024-12-02T08:52:54.668864","""Producto agregado al inventario Montgomery, White and Thomas.""","product_76070","5344"
"plazavea","inventory_46437#product_60800","inventory_46437","2024-12-02T08:53:01.832246","""Producto agregado al inventario Long, Little and Giles.""","product_60800","9175"
"plazavea","inventory_4649#product_6218","inventory_4649","2024-12-02T08:53:28.163798","""Producto agregado al inventario Downs, Johnson and Morales.""","product_6218","19"
"plazavea","inventory_4649#product_92212","inventory_4649","2024-12-02T08:53:34.834934","""Producto agregado al inventario Downs, Johnson and Morales.""","product_92212","912"
"plazavea","inventory_46556#product_91192","inventory_46556","2024-12-02T08:52:54.015760","Producto agregado al inventario Whitehead Inc.","product_91192","1525"
"plazavea","inventory_46667#product_23604","inventory_46667","2024-12-02T08:53:37.208798","Producto agregado al inventario Gillespie-Green.","product_23604","1636"
"plazavea","inventory_46667#product_43128","inventory_46667","2024-12-02T08:52:24.188093","Producto agregado al inventario Gillespie-Green.","product_43128","1064"
"plazavea","inventory_46679#product_57634","inventory_46679","2024-12-02T08:52:46.674261","""Producto agregado al inventario Vega, Hickman and Spencer.""","product_57634","6664"
"plazavea","inventory_46690#product_41920","inventory_46690","2024-12-02T08:52:56.709512","Producto agregado al inventario Harris-Jackson.","product_41920","2106"
"plazavea","inventory_46710#product_6061","inventory_46710","2024-12-02T08:53:37.951048","Producto agregado al inventario Acevedo Group.","product_6061","7137"
"plazavea","inventory_46758#product_96725","inventory_46758","2024-12-02T08:53:07.805239","Producto agregado al inventario Suarez-Jordan.","product_96725","578"
"plazavea","inventory_46762#product_48228","inventory_46762","2024-12-02T08:52:54.971560","Producto agregado al inventario Thomas-Simpson.","product_48228","2098"
"plazavea","inventory_46762#product_92173","inventory_46762","2024-12-02T08:53:54.358954","Producto agregado al inventario Thomas-Simpson.","product_92173","270"
"plazavea","inventory_46883#product_43072","inventory_46883","2024-12-02T08:53:33.632145","Producto agregado al inventario Henson PLC.","product_43072","185"
"plazavea","inventory_46945#product_97628","inventory_46945","2024-12-02T08:53:05.749591","Producto agregado al inventario Campos LLC.","product_97628","5695"
"plazavea","inventory_46961#product_56486","inventory_46961","2024-12-02T08:53:16.481116","""Producto agregado al inventario Lawrence, Murphy and Peterson.""","product_56486","2238"
"plazavea","inventory_46961#product_85427","inventory_46961","2024-12-02T08:53:06.713785","""Producto agregado al inventario Lawrence, Murphy and Peterson.""","product_85427","2218"
"plazavea","inventory_47008#product_39451","inventory_47008","2024-12-02T08:53:47.278345","Producto agregado al inventario Huang LLC.","product_39451","535"
"plazavea","inventory_47008#product_48695","inventory_47008","2024-12-02T08:53:12.830998","Producto agregado al inventario Huang LLC.","product_48695","303"
"plazavea","inventory_47008#product_74867","inventory_47008","2024-12-02T08:52:41.894633","Producto agregado al inventario Huang LLC.","product_74867","451"
"plazavea","inventory_47008#product_8388","inventory_47008","2024-12-02T08:52:58.105215","Producto agregado al inventario Huang LLC.","product_8388","51"
"plazavea","inventory_47008#product_90330","inventory_47008","2024-12-02T08:53:34.159651","Producto agregado al inventario Huang LLC.","product_90330","327"
"plazavea","inventory_47020#product_72243","inventory_47020","2024-12-02T08:52:42.514646","Producto agregado al inventario Li-Young.","product_72243","4743"
"plazavea","inventory_47021#product_25379","inventory_47021","2024-12-02T08:53:05.545599","""Producto agregado al inventario Wilcox, Finley and Johnson.""","product_25379","1235"
"plazavea","inventory_47021#product_34105","inventory_47021","2024-12-02T08:52:53.866580","""Producto agregado al inventario Wilcox, Finley and Johnson.""","product_34105","56"
"plazavea","inventory_47021#product_6395","inventory_47021","2024-12-02T08:53:31.741068","""Producto agregado al inventario Wilcox, Finley and Johnson.""","product_6395","1492"
"plazavea","inventory_47033#product_49981","inventory_47033","2024-12-02T08:53:34.382008","""Producto agregado al inventario Mckay, Mason and Stevens.""","product_49981","6752"
"plazavea","inventory_47070#product_9591","inventory_47070","2024-12-02T08:53:26.298453","Producto agregado al inventario Green Ltd.","product_9591","1579"
"plazavea","inventory_47096#product_21045","inventory_47096","2024-12-02T08:52:24.258659","""Producto agregado al inventario Fitzgerald, Mcdonald and Mcgee.""","product_21045","1783"
"plazavea","inventory_47096#product_30287","inventory_47096","2024-12-02T08:53:01.447947","""Producto agregado al inventario Fitzgerald, Mcdonald and Mcgee.""","product_30287","580"
"plazavea","inventory_47193#product_27407","inventory_47193","2024-12-02T08:52:32.222185","Producto agregado al inventario Gonzalez Group.","product_27407","3812"
"plazavea","inventory_47204#product_44583","inventory_47204","2024-12-02T08:53:28.545478","Producto agregado al inventario Rollins Group.","product_44583","4906"
"plazavea","inventory_47237#product_19541","inventory_47237","2024-12-02T08:52:27.363588","Producto agregado al inventario Berry-Lee.","product_19541","724"
"plazavea","inventory_47237#product_4805","inventory_47237","2024-12-02T08:53:15.293567","Producto agregado al inventario Berry-Lee.","product_4805","1682"
"plazavea","inventory_47237#product_8698","inventory_47237","2024-12-02T08:53:48.046677","Producto agregado al inventario Berry-Lee.","product_8698","98"
"plazavea","inventory_47300#product_44455","inventory_47300","2024-12-02T08:52:54.778084","Producto agregado al inventario Banks-Barnes.","product_44455","312"
"plazavea","inventory_47300#product_60050","inventory_47300","2024-12-02T08:53:05.141933","Producto agregado al inventario Banks-Barnes.","product_60050","3154"
"plazavea","inventory_47320#product_87683","inventory_47320","2024-12-02T08:52:41.492186","Producto agregado al inventario Harrison-Valdez.","product_87683","1642"
"plazavea","inventory_47386#product_21439","inventory_47386","2024-12-02T08:53:32.185193","Producto agregado al inventario Brock-Sutton.","product_21439","1828"
"plazavea","inventory_47428#product_39027","inventory_47428","2024-12-02T08:52:27.844444","Producto agregado al inventario Alexander-Rivera.","product_39027","6904"
"plazavea","inventory_47428#product_54569","inventory_47428","2024-12-02T08:53:49.690629","Producto agregado al inventario Alexander-Rivera.","product_54569","268"
"plazavea","inventory_47470#product_61494","inventory_47470","2024-12-02T08:53:46.983882","Producto agregado al inventario Thomas-Miller.","product_61494","4359"
"plazavea","inventory_47533#product_30692","inventory_47533","2024-12-02T08:53:12.716656","Producto agregado al inventario Malone-Gonzalez.","product_30692","3658"
"plazavea","inventory_47564#product_50374","inventory_47564","2024-12-02T08:52:54.194850","Producto agregado al inventario Acosta-Price.","product_50374","406"
"plazavea","inventory_47564#product_57167","inventory_47564","2024-12-02T08:52:44.085393","Producto agregado al inventario Acosta-Price.","product_57167","2682"
"plazavea","inventory_47564#product_75660","inventory_47564","2024-12-02T08:53:54.328591","Producto agregado al inventario Acosta-Price.","product_75660","1315"
"plazavea","inventory_47626#product_28481","inventory_47626","2024-12-02T08:53:50.448099","Producto agregado al inventario Wilson Ltd.","product_28481","1510"
"plazavea","inventory_47626#product_34827","inventory_47626","2024-12-02T08:53:04.039172","Producto agregado al inventario Wilson Ltd.","product_34827","1036"
"plazavea","inventory_47648#product_32540","inventory_47648","2024-12-02T08:52:29.560512","""Producto agregado al inventario Davis, Compton and Shaw.""","product_32540","130"
"plazavea","inventory_47690#product_14900","inventory_47690","2024-12-02T08:52:39.940081","""Producto agregado al inventario Floyd, Lloyd and Ewing.""","product_14900","1892"
"plazavea","inventory_47701#product_38444","inventory_47701","2024-12-02T08:52:36.531408","""Producto agregado al inventario Alvarez, Melton and Wright.""","product_38444","6616"
"plazavea","inventory_47792#product_28057","inventory_47792","2024-12-02T08:53:37.392934","Producto agregado al inventario Lawson-Williams.","product_28057","3034"
"plazavea","inventory_47870#product_43550","inventory_47870","2024-12-02T08:52:42.978201","""Producto agregado al inventario Peterson, Wright and Murphy.""","product_43550","3003"
"plazavea","inventory_47894#product_10933","inventory_47894","2024-12-02T08:52:27.586365","""Producto agregado al inventario Haynes, Shaw and Huerta.""","product_10933","3486"
"plazavea","inventory_47894#product_1532","inventory_47894","2024-12-02T08:53:52.459434","""Producto agregado al inventario Haynes, Shaw and Huerta.""","product_1532","4986"
"plazavea","inventory_47915#product_61776","inventory_47915","2024-12-02T08:53:44.934460","Producto agregado al inventario Sutton-Ortega.","product_61776","1461"
"plazavea","inventory_47915#product_94977","inventory_47915","2024-12-02T08:53:52.539806","Producto agregado al inventario Sutton-Ortega.","product_94977","557"
"plazavea","inventory_47920#product_9390","inventory_47920","2024-12-02T08:52:44.037829","""Producto agregado al inventario Jones, Goodman and Stokes.""","product_9390","33"
"plazavea","inventory_48112#product_39028","inventory_48112","2024-12-02T08:53:42.762172","""Producto agregado al inventario Parrish, Nguyen and Schmidt.""","product_39028","3953"
"plazavea","inventory_4817#product_17348","inventory_4817","2024-12-02T08:52:44.984593","""Producto agregado al inventario Ortiz, Moreno and Oliver.""","product_17348","5151"
"plazavea","inventory_48219#product_6999","inventory_48219","2024-12-02T08:53:03.148398","Producto agregado al inventario Mcgee-Conrad.","product_6999","2143"
"plazavea","inventory_48220#product_94828","inventory_48220","2024-12-02T08:53:30.209700","Producto agregado al inventario Howard Group.","product_94828","211"
"plazavea","inventory_48225#product_65430","inventory_48225","2024-12-02T08:52:38.482853","Producto agregado al inventario Mann-Ramirez.","product_65430","201"
"plazavea","inventory_48270#product_94005","inventory_48270","2024-12-02T08:52:53.637471","""Producto agregado al inventario Scott, Powell and Davis.""","product_94005","2257"
"plazavea","inventory_48274#product_20191","inventory_48274","2024-12-02T08:52:52.779107","""Producto agregado al inventario Banks, Diaz and Mccarthy.""","product_20191","3749"
"plazavea","inventory_48274#product_85283","inventory_48274","2024-12-02T08:52:55.813883","""Producto agregado al inventario Banks, Diaz and Mccarthy.""","product_85283","6052"
"plazavea","inventory_48303#product_72742","inventory_48303","2024-12-02T08:53:12.637257","Producto agregado al inventario Carpenter Ltd.","product_72742","1295"
"plazavea","inventory_48320#product_32511","inventory_48320","2024-12-02T08:53:28.855057","Producto agregado al inventario Gardner-Ramirez.","product_32511","162"
"plazavea","inventory_48320#product_85633","inventory_48320","2024-12-02T08:52:22.212199","Producto agregado al inventario Gardner-Ramirez.","product_85633","2298"
"plazavea","inventory_48351#product_13303","inventory_48351","2024-12-02T08:52:42.596688","""Producto agregado al inventario Mora, Martinez and Goodman.""","product_13303","5584"
"plazavea","inventory_48364#product_36986","inventory_48364","2024-12-02T08:53:54.963025","Producto agregado al inventario Moore-Irwin.","product_36986","497"
"plazavea","inventory_48364#product_39837","inventory_48364","2024-12-02T08:53:31.106282","Producto agregado al inventario Moore-Irwin.","product_39837","371"
"plazavea","inventory_48378#product_3240","inventory_48378","2024-12-02T08:53:26.561573","Producto agregado al inventario Davis-Garcia.","product_3240","6792"
"plazavea","inventory_48416#product_15327","inventory_48416","2024-12-02T08:52:34.809343","Producto agregado al inventario Garcia Group.","product_15327","946"
"plazavea","inventory_48419#product_63248","inventory_48419","2024-12-02T08:53:20.571975","Producto agregado al inventario Thomas Ltd.","product_63248","344"
"plazavea","inventory_48427#product_82036","inventory_48427","2024-12-02T08:52:47.448408","""Producto agregado al inventario Holder, Andersen and Jordan.""","product_82036","2847"
"plazavea","inventory_48436#product_56776","inventory_48436","2024-12-02T08:53:10.845697","Producto agregado al inventario Baker-Mckay.","product_56776","614"
"plazavea","inventory_48445#product_82512","inventory_48445","2024-12-02T08:52:43.705178","Producto agregado al inventario Erickson Group.","product_82512","85"
"plazavea","inventory_48445#product_92828","inventory_48445","2024-12-02T08:53:54.219086","Producto agregado al inventario Erickson Group.","product_92828","7514"
"plazavea","inventory_48449#product_83569","inventory_48449","2024-12-02T08:52:22.787252","Producto agregado al inventario Cochran-Johnson.","product_83569","1935"
"plazavea","inventory_48495#product_42336","inventory_48495","2024-12-02T08:53:10.979528","Producto agregado al inventario Scott and Sons.","product_42336","844"
"plazavea","inventory_48529#product_64542","inventory_48529","2024-12-02T08:49:19.687105","""Producto agregado al inventario Watts, Martinez and Gray.""","product_64542","2011"
"plazavea","inventory_48586#product_93124","inventory_48586","2024-12-02T08:52:40.620802","""Producto agregado al inventario Reeves, Rivera and Hubbard.""","product_93124","2290"
"plazavea","inventory_48666#product_96186","inventory_48666","2024-12-02T08:53:52.715098","""Producto agregado al inventario Thomas, Barron and Gregory.""","product_96186","5185"
"plazavea","inventory_48730#product_89487","inventory_48730","2024-12-02T08:53:01.432342","Producto agregado al inventario Doyle-Case.","product_89487","280"
"plazavea","inventory_48743#product_39102","inventory_48743","2024-12-02T08:53:43.426211","Producto agregado al inventario Park-Johnson.","product_39102","1314"
"plazavea","inventory_48763#product_77649","inventory_48763","2024-12-02T08:53:52.657064","Producto agregado al inventario Daniels-George.","product_77649","539"
"plazavea","inventory_48769#product_64297","inventory_48769","2024-12-02T08:52:42.971168","Producto agregado al inventario Jones-Anderson.","product_64297","6368"
"plazavea","inventory_48795#product_67656","inventory_48795","2024-12-02T08:53:40.175635","""Producto agregado al inventario Hodges, Williams and King.""","product_67656","3697"
"plazavea","inventory_48795#product_90150","inventory_48795","2024-12-02T08:53:50.229963","""Producto agregado al inventario Hodges, Williams and King.""","product_90150","1734"
"plazavea","inventory_48845#product_33183","inventory_48845","2024-12-02T08:53:41.394829","Producto agregado al inventario Estrada Inc.","product_33183","2752"
"plazavea","inventory_48902#product_26370","inventory_48902","2024-12-02T08:53:52.641689","Producto agregado al inventario King-Young.","product_26370","5601"
"plazavea","inventory_48914#product_59327","inventory_48914","2024-12-02T08:52:24.085835","Producto agregado al inventario Johnson-Snyder.","product_59327","342"
"plazavea","inventory_48914#product_87965","inventory_48914","2024-12-02T08:52:36.785238","Producto agregado al inventario Johnson-Snyder.","product_87965","1178"
"plazavea","inventory_48953#product_11942","inventory_48953","2024-12-02T08:52:56.518048","Producto agregado al inventario Lewis-Nelson.","product_11942","4374"
"plazavea","inventory_48953#product_35325","inventory_48953","2024-12-02T08:53:08.714732","Producto agregado al inventario Lewis-Nelson.","product_35325","5398"
"plazavea","inventory_490#product_47470","inventory_490","2024-12-02T08:53:31.128941","Producto agregado al inventario Andrews-Williams.","product_47470","7297"
"plazavea","inventory_490#product_71889","inventory_490","2024-12-02T08:53:15.785438","Producto agregado al inventario Andrews-Williams.","product_71889","361"
"plazavea","inventory_49009#product_3926","inventory_49009","2024-12-02T08:52:57.401545","""Producto agregado al inventario Roman, Alvarez and Fitzgerald.""","product_3926","3320"
"plazavea","inventory_49009#product_7369","inventory_49009","2024-12-02T08:53:06.205555","""Producto agregado al inventario Roman, Alvarez and Fitzgerald.""","product_7369","8233"
"plazavea","inventory_49014#product_29792","inventory_49014","2024-12-02T08:52:56.565301","""Producto agregado al inventario Holmes, Melendez and Garcia.""","product_29792","109"
"plazavea","inventory_49014#product_37001","inventory_49014","2024-12-02T08:52:58.040253","""Producto agregado al inventario Holmes, Melendez and Garcia.""","product_37001","1994"
"plazavea","inventory_49014#product_80117","inventory_49014","2024-12-02T08:53:26.818579","""Producto agregado al inventario Holmes, Melendez and Garcia.""","product_80117","2280"
"plazavea","inventory_49025#product_26002","inventory_49025","2024-12-02T08:53:54.639820","""Producto agregado al inventario Arnold, Velez and Krueger.""","product_26002","3314"
"plazavea","inventory_49029#product_13667","inventory_49029","2024-12-02T08:53:30.676543","""Producto agregado al inventario Martinez, Wyatt and Jones.""","product_13667","1373"
"plazavea","inventory_49057#product_16026","inventory_49057","2024-12-02T08:53:49.340196","Producto agregado al inventario Hall-Hill.","product_16026","18"
"plazavea","inventory_49057#product_22279","inventory_49057","2024-12-02T08:53:04.641438","Producto agregado al inventario Hall-Hill.","product_22279","538"
"plazavea","inventory_49057#product_34623","inventory_49057","2024-12-02T08:53:42.351842","Producto agregado al inventario Hall-Hill.","product_34623","2929"
"plazavea","inventory_49057#product_77445","inventory_49057","2024-12-02T08:53:47.088572","Producto agregado al inventario Hall-Hill.","product_77445","1597"
"plazavea","inventory_49057#product_85521","inventory_49057","2024-12-02T08:53:38.442084","Producto agregado al inventario Hall-Hill.","product_85521","2022"
"plazavea","inventory_49144#product_3005","inventory_49144","2024-12-02T08:52:45.025724","""Producto agregado al inventario Rogers, Kramer and Long.""","product_3005","864"
"plazavea","inventory_49144#product_58919","inventory_49144","2024-12-02T08:52:33.366637","""Producto agregado al inventario Rogers, Kramer and Long.""","product_58919","1898"
"plazavea","inventory_49164#product_33362","inventory_49164","2024-12-02T08:52:39.764768","Producto agregado al inventario Harrison-Hernandez.","product_33362","3390"
"plazavea","inventory_49164#product_90379","inventory_49164","2024-12-02T08:53:18.939152","Producto agregado al inventario Harrison-Hernandez.","product_90379","1063"
"plazavea","inventory_49229#product_65888","inventory_49229","2024-12-02T08:53:25.441481","Producto agregado al inventario Murray-Dennis.","product_65888","798"
"plazavea","inventory_49229#product_97733","inventory_49229","2024-12-02T08:52:21.726070","Producto agregado al inventario Murray-Dennis.","product_97733","37"
"plazavea","inventory_49261#product_82246","inventory_49261","2024-12-02T08:52:54.758708","""Producto agregado al inventario Taylor, Smith and Whitehead.""","product_82246","5081"
"plazavea","inventory_49280#product_87546","inventory_49280","2024-12-02T08:53:39.031467","Producto agregado al inventario Nguyen Group.","product_87546","663"
"plazavea","inventory_49350#product_67981","inventory_49350","2024-12-02T08:52:56.993827","""Producto agregado al inventario Mcdowell, Norris and Miller.""","product_67981","5685"
"plazavea","inventory_49372#product_33896","inventory_49372","2024-12-02T08:53:45.849953","""Producto agregado al inventario Dunn, Cook and Parsons.""","product_33896","7005"
"plazavea","inventory_49372#product_3499","inventory_49372","2024-12-02T08:52:34.026434","""Producto agregado al inventario Dunn, Cook and Parsons.""","product_3499","8837"
"plazavea","inventory_49457#product_58090","inventory_49457","2024-12-02T08:53:23.783861","""Producto agregado al inventario Mckay, Williams and Blair.""","product_58090","257"
"plazavea","inventory_49479#product_49478","inventory_49479","2024-12-02T08:53:31.641234","""Producto agregado al inventario Mcclure, Walker and Cross.""","product_49478","4707"
"plazavea","inventory_49487#product_86115","inventory_49487","2024-12-02T08:53:06.913843","Producto agregado al inventario Brooks LLC.","product_86115","6195"
"plazavea","inventory_49500#product_41344","inventory_49500","2024-12-02T08:53:47.626980","Producto agregado al inventario Anderson-Marshall.","product_41344","9302"
"plazavea","inventory_49500#product_90379","inventory_49500","2024-12-02T08:52:51.114127","Producto agregado al inventario Anderson-Marshall.","product_90379","1790"
"plazavea","inventory_49508#product_12078","inventory_49508","2024-12-02T08:53:24.059003","Producto agregado al inventario Perez Ltd.","product_12078","580"
"plazavea","inventory_49508#product_6424","inventory_49508","2024-12-02T08:53:01.342537","Producto agregado al inventario Perez Ltd.","product_6424","5222"
"plazavea","inventory_49568#product_76309","inventory_49568","2024-12-02T08:52:34.033423","""Producto agregado al inventario Bond, Stephens and Smith.""","product_76309","517"
"plazavea","inventory_49568#product_91191","inventory_49568","2024-12-02T08:52:36.069110","""Producto agregado al inventario Bond, Stephens and Smith.""","product_91191","5768"
"plazavea","inventory_49585#product_33652","inventory_49585","2024-12-02T08:53:24.301205","""Producto agregado al inventario Nguyen, Mccullough and Payne.""","product_33652","3576"
"plazavea","inventory_49603#product_49129","inventory_49603","2024-12-02T08:53:34.098278","Producto agregado al inventario Moore Inc.","product_49129","3927"
"plazavea","inventory_49603#product_81427","inventory_49603","2024-12-02T08:53:05.833778","Producto agregado al inventario Moore Inc.","product_81427","1207"
"plazavea","inventory_49611#product_54527","inventory_49611","2024-12-02T08:53:07.030191","Producto agregado al inventario Watts-Rice.","product_54527","2535"
"plazavea","inventory_49644#product_21473","inventory_49644","2024-12-02T08:52:57.185159","Producto agregado al inventario Wells LLC.","product_21473","230"
"plazavea","inventory_49711#product_91981","inventory_49711","2024-12-02T08:52:54.588687","Producto agregado al inventario Chandler PLC.","product_91981","4604"
"plazavea","inventory_49852#product_92213","inventory_49852","2024-12-02T08:53:49.636800","""Producto agregado al inventario Harrison, Silva and Austin.""","product_92213","6433"
"plazavea","inventory_35205#product_38696","inventory_35205","2024-12-02T08:52:38.828641","Producto agregado al inventario Brown Ltd.","product_38696","1720"
"plazavea","inventory_35238#product_15397","inventory_35238","2024-12-02T08:53:32.016925","Producto agregado al inventario Williams-Wilkins.","product_15397","1655"
"plazavea","inventory_35238#product_47283","inventory_35238","2024-12-02T08:53:27.065720","Producto agregado al inventario Williams-Wilkins.","product_47283","582"
"plazavea","inventory_35309#product_63945","inventory_35309","2024-12-02T08:52:31.169110","""Producto agregado al inventario Yoder, Scott and Patel.""","product_63945","3220"
"plazavea","inventory_35309#product_92457","inventory_35309","2024-12-02T08:52:28.050684","""Producto agregado al inventario Yoder, Scott and Patel.""","product_92457","7239"
"plazavea","inventory_35319#product_95574","inventory_35319","2024-12-02T08:52:51.146418","""Producto agregado al inventario Jones, Dudley and Price.""","product_95574","8599"
"plazavea","inventory_35325#product_89938","inventory_35325","2024-12-02T08:53:28.421345","Producto agregado al inventario Johnson-Perry.","product_89938","1418"
"plazavea","inventory_35347#product_35957","inventory_35347","2024-12-02T08:53:28.010823","Producto agregado al inventario Lamb-Rodriguez.","product_35957","659"
"plazavea","inventory_35350#product_93074","inventory_35350","2024-12-02T08:52:39.580316","Producto agregado al inventario Gibson-Hoffman.","product_93074","1875"
"plazavea","inventory_35378#product_14892","inventory_35378","2024-12-02T08:53:42.849777","""Producto agregado al inventario Price, Romero and Weaver.""","product_14892","1379"
"plazavea","inventory_35459#product_39204","inventory_35459","2024-12-02T08:53:26.863891","Producto agregado al inventario Larson-Miller.","product_39204","3981"
"plazavea","inventory_3549#product_54299","inventory_3549","2024-12-02T08:53:20.756067","Producto agregado al inventario Thompson Ltd.","product_54299","1291"
"plazavea","inventory_35499#product_77007","inventory_35499","2024-12-02T08:52:57.474085","Producto agregado al inventario Simmons PLC.","product_77007","2338"
"plazavea","inventory_35551#product_9241","inventory_35551","2024-12-02T08:53:45.631489","""Producto agregado al inventario Wiggins, Morales and Lowery.""","product_9241","1614"
"plazavea","inventory_35594#product_4084","inventory_35594","2024-12-02T08:53:08.589183","Producto agregado al inventario Love and Sons.","product_4084","4880"
"plazavea","inventory_35648#product_78764","inventory_35648","2024-12-02T08:52:39.994883","Producto agregado al inventario Rodriguez Inc.","product_78764","1244"
